Subject	Object
MONDO:0017493	fibular longitudinal meromelia, bilateral
MONDO:0017496	Femorotibiofibular intercalary transverse meromelia, unilateral
MONDO:0017497	Femorotibiofibular intercalary transverse meromelia, bilateral
MONDO:0017498	radio-ulnar terminal transverse meromelia, unilateral
MONDO:0017499	radio-ulnar terminal transverse meromelia, bilateral
MONDO:0017500	tibiofibular terminal transverse meromelia, unilateral
MONDO:0017501	tibiofibular terminal transverse meromelia, bilateral
MONDO:0017502	congenital absence of hand, unilateral
MONDO:0017503	congenital absence of hand, bilateral
MONDO:0017504	congenital absence of foot, unilateral
MONDO:0017505	congenital absence of foot, bilateral
MONDO:0017506	thumb oligodactyly, unilateral
MONDO:0017506	thumb hypodactyly, unilateral
MONDO:0017507	thumb oligodactyly, bilateral
MONDO:0017507	thumb hypodactyly, bilateral
MONDO:0017508	digits 2-5 oligodactyly, bilateral
MONDO:0017508	digits 2-5 hypodactyly, bilateral
MONDO:0017508	Adactyly of hand, bilateral
MONDO:0017509	congenital absence of toes, unilateral
MONDO:0017510	congenital absence of toes, bilateral
MONDO:0017515	short fingers, unilateral
MONDO:0017516	short fingers, bilateral
MONDO:0017517	short toes, unilateral
MONDO:0017518	short toes, bilateral
MONDO:0017521	supernumerary phalanx, unilateral
MONDO:0017521	supernumerary phalanges, unilateral
MONDO:0017521	hyperphalangy in digits 2-5
MONDO:0017522	supernumerary phalanx, bilateral
MONDO:0017522	supernumerary phalanges, bilateral
MONDO:0017523	preaxial polydactyly type 1, unilateral
MONDO:0017524	preaxial polydactyly type 1, bilateral
MONDO:0017525	unilateral PPD2
MONDO:0017525	preaxial polydactyly type 2, unilateral
MONDO:0017526	preaxial polydactyly type 2, bilateral
MONDO:0017526	bilateral PPD2
MONDO:0017527	preaxial polydactyly type 3, unilateral
MONDO:0017528	preaxial polydactyly type 3, bilateral
MONDO:0017529	preaxial polydactyly type 4, unilateral
MONDO:0017530	preaxial polydactyly type 4, bilateral
MONDO:0017535	mirror hand, unilateral
MONDO:0017535	mesoaxial polydactyly of fingers, unilateral
MONDO:0017536	mirror hand, bilateral
MONDO:0017536	mesoaxial polydactyly of fingers, bilateral
MONDO:0017537	bifid hallux, unilateral
MONDO:0017537	bifid halluces, unilateral
MONDO:0017537	bifid great toes, unilateral
MONDO:0017538	bifid hallux, bilateral
MONDO:0017538	bifid halluces, bilateral
MONDO:0017538	bifid great toes, bilateral
MONDO:0017543	syndactyly type 1b
MONDO:0017543	syndactyly type 1, Lueken type
MONDO:0017543	Zygodactyly, Lueken type
MONDO:0017543	SD1b
MONDO:0017543	SD1, Lueken type
MONDO:0017544	syndactyly type 1c
MONDO:0017544	syndactyly type 1, Montagu type
MONDO:0017544	Zygodactyly, Montagu type
MONDO:0017544	SD1c
MONDO:0017544	SD1, Montagu type
MONDO:0017545	syndactyly type 1d
MONDO:0017545	syndactyly type 1, Castilla type
MONDO:0017545	Zygodactyly, Castilla type
MONDO:0017545	SD1d
MONDO:0017545	SD1, Castilla type
MONDO:0017548	humero-radio-ulnar fusion, unilateral
MONDO:0017549	humero-radio-ulnar fusion, bilateral
MONDO:0017550	humero-radial fusion, unilateral
MONDO:0017551	humero-radial fusion, bilateral
MONDO:0017552	humero-ulnar fusion, unilateral
MONDO:0017553	humero-ulnar fusion, bilateral
MONDO:0017554	radio-ulnar fusion, unilateral
MONDO:0017555	radio-ulnar fusion, bilateral
MONDO:0017560	hyperextension of knee deformity
MONDO:0017560	hyperextension deformity of knee
MONDO:0017560	genu recurvatum
MONDO:0017564	macrodactyly of hand, unilateral
MONDO:0017565	macrodactyly of hand, bilateral
MONDO:0017566	macrodactyly of foot, unilateral
MONDO:0017567	macrodactyly of foot, bilateral
MONDO:0017568	brachydactyly-scoliosis-carpal fusion syndrome
MONDO:0017568	acrodysplasia scoliosis
MONDO:0017569	progeroid syndrome, De Barsy type
MONDO:0017569	cutis laxa-corneal clouding-intellectual disability syndrome
MONDO:0017569	De Barsy syndrome
MONDO:0017570	congenital leukocyte adherence deficiency
MONDO:0017571	Cohen-Hayden syndrome
MONDO:0017573	female pseudohermaphroditism-anorectal anomalies syndrome
MONDO:0017574	intestinal pseudo-obstruction, chronic
MONDO:0017574	cipo
MONDO:0017574	chronic intestinal pseudo-obstruction
MONDO:0017575	mitochondrial Neurogastrointestingal encephalopathy
MONDO:0017575	Mitochondrial neurogastrointestinal encephalopathy
MONDO:0017575	MNGIE
MONDO:0017576	female pseudohermaphroditism
MONDO:0017576	46,XX disorders of Sex development
MONDO:0017576	46,XX differences of Sex development
MONDO:0017576	46,XX DSD
MONDO:0017579	Baraitser-winter syndrome
MONDO:0017580	trisomy 11p15.4
MONDO:0017580	dup(11)p(15.4)
MONDO:0017581	infantile gigantism due to pituitary hyperplasia
MONDO:0017581	hereditary pituitary hyperplasia
MONDO:0017581	hereditary infantile gigantism
MONDO:0017581	X-LAG (X-linked acrogigantism)
MONDO:0017582	pituitary gland carcinoma
MONDO:0017582	pituitary gland adenocarcinoma
MONDO:0017582	pituitary carcinoma
MONDO:0017582	pituitary adenocarcinoma (disease)
MONDO:0017582	carcinoma of the pituitary gland
MONDO:0017582	carcinoma of the pituitary
MONDO:0017582	carcinoma of pituitary gland
MONDO:0017582	carcinoma of pituitary
MONDO:0017593	juvenile Lou Gehrig disease
MONDO:0017593	juvenile Charcot disease
MONDO:0017593	JALS
MONDO:0017594	indolent B-cell NHL
MONDO:0017595	aggressive B-cell NHL
MONDO:0017596	primary diffuse large B-cell lymphoma of the central nervous system
MONDO:0017596	primary DLBCL of the CNS
MONDO:0017596	diffuse large B-cell lymphoma of central nervous system
MONDO:0017596	central nervous system diffuse large B-cell lymphoma
MONDO:0017596	DLBCL of the CNS
MONDO:0017596	CNS DLBCL
MONDO:0017599	splenic diffuse red pulp lymphoma
MONDO:0017599	SDRPL
MONDO:0017606	facial nerve paralysis due to VZV
MONDO:0017606	facial nerve palsy due to VZV
MONDO:0017606	Ramsay Hunt syndrome
MONDO:0017607	sacral regression syndrome
MONDO:0017607	sacral agenesis syndrome
MONDO:0017607	caudal dysplasia
MONDO:0017609	renotubular dysgenesis
MONDO:0017609	primitive renal tubule syndrome
MONDO:0017610	epidermolysis bullosa simplex
MONDO:0017610	EEB
MONDO:0017610	EBS
MONDO:0017611	tumor of the pituitary gland
MONDO:0017611	tumor of the pituitary
MONDO:0017611	tumor of pituitary gland
MONDO:0017611	tumor of pituitary
MONDO:0017611	pituitary tumor
MONDO:0017611	pituitary neoplasm
MONDO:0017611	pituitary gland tumor
MONDO:0017611	pituitary gland neoplasm
MONDO:0017611	neoplasm of the pituitary gland
MONDO:0017611	neoplasm of the pituitary
MONDO:0017611	neoplasm of pituitary gland
MONDO:0017611	neoplasm of pituitary
MONDO:0017612	junctional epidermolysis bullosa
MONDO:0017612	epidermolysis bullosa atrophicans
MONDO:0017612	congenital junctional epidermolysis bullosa
MONDO:0017612	JEB
MONDO:0017612	EBJ
MONDO:0017613	Medrano-Roldan syndrome
MONDO:0017614	Young-Hughes syndrome
MONDO:0017615	seizures, benign familial infantile
MONDO:0017615	benign familial infantile seizures
MONDO:0017615	benign familial infantile convulsions
MONDO:0017615	benign familial infantile convulsion
MONDO:0017615	BFIS
MONDO:0017615	BFIE
MONDO:0017615	BFIC
MONDO:0017618	disaccharide intolerance with starch intolerance
MONDO:0017618	congenital sucrose intolerance with starch intolerance
MONDO:0017618	congenital sucrase-isomaltose malabsorption with starch intolerance
MONDO:0017618	CSID with starch intolerance
MONDO:0017619	disaccharide intolerance with minimal starch tolerance
MONDO:0017619	congenital sucrose intolerance with minimal starch tolerance
MONDO:0017619	congenital sucrase-isomaltose malabsorption with minimal starch tolerance
MONDO:0017619	CSID with minimal starch tolerance
MONDO:0017620	disaccharide intolerance without starch intolerance
MONDO:0017620	congenital sucrose intolerance without starch intolerance
MONDO:0017620	congenital sucrase-isomaltose malabsorption without starch intolerance
MONDO:0017620	CSID without starch intolerance
MONDO:0017621	disaccharide intolerance with starch and lactose intolerance
MONDO:0017621	congenital sucrose intolerance with starch and lactose intolerance
MONDO:0017621	congenital sucrase-isomaltose malabsorption with starch and lactose intolerance
MONDO:0017621	CSID with starch and lactose intolerance
MONDO:0017622	disaccharide intolerance without sucrose intolerance
MONDO:0017622	congenital sucrose-isomaltose malabsorption without sucrose intolerance
MONDO:0017622	CSID without sucrose intolerance
MONDO:0017623	PTEN hamartoma tumor syndrome
MONDO:0017623	PHTS
MONDO:0017624	Michellis-Castrillo syndrome
MONDO:0017624	FHHNC
MONDO:0017627	congenital hereditary facial paralysis-variable deafness syndrome
MONDO:0017627	congenital hereditary facial paralysis with variable deafness
MONDO:0017627	congenital hereditary facial palsy with variable hearing loss
MONDO:0017627	congenital hereditary facial palsy with variable deafness
MONDO:0017630	SPG1
MONDO:0017634	non-infectious iridocyclitis
MONDO:0017636	Hp-HA syndrome
MONDO:0017663	rare genetic myoclonus
MONDO:0017666	diffuse palmoplantar hyperkeratosis
MONDO:0017666	diffuse keratosis palmoplantaris
MONDO:0017666	diffuse PPK
MONDO:0017667	nonsyndromic diffuse palmoplantar keratoderma
MONDO:0017667	isolated diffuse palmoplantar hyperkeratosis
MONDO:0017667	isolated diffuse keratosis palmoplantaris
MONDO:0017667	isolated diffuse PPK
MONDO:0017668	Stoll-GC)raudel-Chauvin syndrome
MONDO:0017669	disease with diffuse palmoplantar hyperkeratosis as a major feature
MONDO:0017670	autosomal dominant diffuse mutilating palmoplantar hyperkeratosis
MONDO:0017671	autosomal recessive disease with diffuse palmoplantar hyperkeratosis as a major feature
MONDO:0017672	focal palmoplantar hyperkeratosis
MONDO:0017672	focal keratosis palmoplantaris
MONDO:0017672	focal PPK
MONDO:0017673	nonsyndromic focal palmoplantar keratoderma
MONDO:0017673	isolated focal palmoplantar hyperkeratosis
MONDO:0017673	isolated focal keratosis palmoplantaris
MONDO:0017673	isolated focal PPK
MONDO:0017674	disease with focal palmoplantar hyperkeratosis as a major feature
MONDO:0017675	punctate palmoplantar hyperkeratosis
MONDO:0017675	punctate keratosis palmoplantaris
MONDO:0017675	punctate PPK
MONDO:0017676	marginal papular palmoplantar hyperkeratosis
MONDO:0017677	punctate palmoplantar keratoderma type 3 without elastoidosis
MONDO:0017677	punctate palmoplantar hyperkeratosis type 3 without elastoidosis
MONDO:0017677	PPPK3 without elastoidosis
MONDO:0017677	PPKP3 without elastoidosis
MONDO:0017682	Kozlowski-Krajewska syndrome
MONDO:0017683	functional methionine synthase deficiency type cblDv1
MONDO:0017685	vitamin B12-responsive methylmalonic aciduria, type cblDv2
MONDO:0017686	rare inborn error of aminoacylase activity
MONDO:0017686	inborn error of aminoacylase activity
MONDO:0017686	inborn aminoacylase activity disorder
MONDO:0017687	rare inborn error of neutral amino acid transport
MONDO:0017687	inborn neutral amino acid transport disorder
MONDO:0017687	inborn error of neutral amino acid transport
MONDO:0017691	erythrocyte uridine diphosphate galactose-4-epimerase deficiency
MONDO:0017691	erythrocyte epimerase deficiency galactosemia
MONDO:0017691	erythrocyte UDP-galactose-4-epimerase deficiency
MONDO:0017691	erythrocyte GALE-D
MONDO:0017691	erythrocyte GALE deficiency
MONDO:0017692	generalized uridine diphosphate galactose-4-epimerase deficiency
MONDO:0017692	generalized epimerase deficiency galactosemia
MONDO:0017692	generalized UDP-galactose-4-epimerase deficiency
MONDO:0017692	generalized GALE-D
MONDO:0017692	generalized GALE deficiency
MONDO:0017694	glycogenosis type II, infantile onset
MONDO:0017694	glycogenosis type 2, infantile onset
MONDO:0017694	glycogenosis due to acid maltase deficiency, infantile onset
MONDO:0017694	glycogen storage disease type II, infantile onset
MONDO:0017694	glycogen storage disease type 2, infantile onset
MONDO:0017694	alpha-1,4-glucosidase acid deficiency, infantile onset
MONDO:0017694	Pompe disease, infantile onset
MONDO:0017694	GSD type II, infantile onset
MONDO:0017694	GSD type 2, infantile onset
MONDO:0017694	GSD due to acid maltase deficiency, infantile onset
MONDO:0017695	glycogenosis type IV, progressive hepatic form
MONDO:0017695	glycogenosis type 4, progressive hepatic form
MONDO:0017695	glycogenosis due to glycogen branching enzyme deficiency, progressive hepatic form
MONDO:0017695	glycogen storage disease type IV, progressive hepatic form
MONDO:0017695	glycogen storage disease type 4, progressive hepatic form
MONDO:0017695	GSDIV, progressive hepatic form
MONDO:0017695	GSD type 4, progressive hepatic form
MONDO:0017695	GSD due to glycogen branching enzyme deficiency, progressive hepatic form
MONDO:0017695	GBE deficiency, progressive hepatic form
MONDO:0017696	glycogenosis type IV, non progressive hepatic form
MONDO:0017696	glycogenosis type 4, non progressive hepatic form
MONDO:0017696	glycogenosis due to glycogen branching enzyme deficiency, non progressive hepatic form
MONDO:0017696	glycogen storage disease type IV, non progressive hepatic form
MONDO:0017696	glycogen storage disease type 4, non progressive hepatic form
MONDO:0017696	GSDIV, non progressive hepatic form
MONDO:0017696	GSD type 4, non progressive hepatic form
MONDO:0017696	GSD due to glycogen branching enzyme deficiency, non progressive hepatic form
MONDO:0017696	GBE deficiency, non progressive hepatic form
MONDO:0017697	glycogenosis type IV, fatal perinatal neuromuscular form
MONDO:0017697	glycogenosis type 4, fatal perinatal neuromuscular form
MONDO:0017697	glycogenosis due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form
MONDO:0017697	glycogen storage disease type IV, fatal perinatal neuromuscular form
MONDO:0017697	glycogen storage disease type 4, fatal perinatal neuromuscular form
MONDO:0017697	GSDIV, fatal perinatal neuromuscular form
MONDO:0017697	GSD type 4, fatal perinatal neuromuscular form
MONDO:0017697	GSD due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form
MONDO:0017697	GBE deficiency, fatal perinatal neuromuscular form
MONDO:0017698	glycogenosis type IV, congenital neuromuscular form
MONDO:0017698	glycogenosis type 4, congenital neuromuscular form
MONDO:0017698	glycogenosis due to glycogen branching enzyme deficiency, congenital neuromuscular form
MONDO:0017698	glycogen storage disease type IV, congenital neuromuscular form
MONDO:0017698	glycogen storage disease type 4, congenital neuromuscular form
MONDO:0017698	GSDIV, congenital neuromuscular form
MONDO:0017698	GSD type 4, congenital neuromuscular form
MONDO:0017698	GSD due to glycogen branching enzyme deficiency, congenital neuromuscular form
MONDO:0017698	GBE deficiency, congenital neuromuscular form
MONDO:0017699	glycogenosis type IV, childhood combined hepatic and myopathic form
MONDO:0017699	glycogenosis type 4, childhood combined hepatic and myopathic form
MONDO:0017699	glycogenosis due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form
MONDO:0017699	glycogen storage disease type IV, childhood combined hepatic and myopathic form
MONDO:0017699	glycogen storage disease type 4, childhood combined hepatic and myopathic form
MONDO:0017699	GSDIV, childhood combined hepatic and myopathic form
MONDO:0017699	GSD type 4, childhood combined hepatic and myopathic form
MONDO:0017699	GSD due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form
MONDO:0017699	GBE deficiency, childhood combined hepatic and myopathic form
MONDO:0017700	glycogenosis type IV, childhood neuromuscular form
MONDO:0017700	glycogenosis type 4, childhood neuromuscular form
MONDO:0017700	glycogenosis due to glycogen branching enzyme deficiency, childhood neuromuscular form
MONDO:0017700	glycogen storage disease type IV, childhood neuromuscular form
MONDO:0017700	glycogen storage disease type 4, childhood neuromuscular form
MONDO:0017700	GSDIV, childhood neuromuscular form
MONDO:0017700	GSD type 4, childhood neuromuscular form
MONDO:0017700	GSD due to glycogen branching enzyme deficiency, childhood neuromuscular form
MONDO:0017700	GBE deficiency, childhood neuromuscular form
MONDO:0017701	glycogenosis type IV, adult neuromuscular form
MONDO:0017701	glycogenosis type 4, adult neuromuscular form
MONDO:0017701	glycogenosis due to glycogen branching enzyme deficiency, adult neuromuscular form
MONDO:0017701	glycogen storage disease type IV, adult neuromuscular form
MONDO:0017701	glycogen storage disease type 4, adult neuromuscular form
MONDO:0017701	GSDIV, adult neuromuscular form
MONDO:0017701	GSD type 4, adult neuromuscular form
MONDO:0017701	GSD due to glycogen branching enzyme deficiency, adult neuromuscular form
MONDO:0017701	GBE deficiency, adult neuromuscular form
MONDO:0017703	disorder of glyoxylate metabolism
MONDO:0017704	hereditary partial epilepsy
MONDO:0017705	congenital pulmonary venous connection anomaly
MONDO:0017720	gangliosidosis GM2
MONDO:0017720	GM>2< gangliosidosis
MONDO:0017721	infantile GM2 gangliosidosis 0 variant
MONDO:0017721	Hexosaminidases A and B deficiency, infantile form
MONDO:0017722	juvenile GM2 gangliosidosis 0 variant
MONDO:0017722	Hexosaminidases A and B deficiency, juvenile form
MONDO:0017723	adult Sandhoff disease
MONDO:0017723	adult GM2 gangliosidosis 0 variant
MONDO:0017723	Sandhoff disease of adults
MONDO:0017723	Hexosaminidases A and B deficiency, adult form
MONDO:0017724	hexosaminidase A deficiency, infantile form
MONDO:0017724	GM2 gangliosidosis, B variant, infantile form
MONDO:0017725	hexosaminidase A deficiency, juvenile form
MONDO:0017725	GM2 gangliosidosis, B variant, juvenile form
MONDO:0017726	hexosaminidase A deficiency, adult form
MONDO:0017726	GM2 gangliosidosis, B variant, adult form
MONDO:0017728	hexosaminidase A deficiency, B1 variant
MONDO:0017728	GM2 gangliosidosis, B1 variant
MONDO:0017729	arylsulfatase A deficiency, late infantile form
MONDO:0017729	MLD, late infantile form
MONDO:0017730	arylsulfatase A deficiency, adult form
MONDO:0017730	MLD, adult form
MONDO:0017732	lysosomal alpha-D-mannosidase deficiency, infantile form
MONDO:0017733	lysosomal alpha-D-mannosidase deficiency, adult form
MONDO:0017740	protein N-linked glycosylation disease
MONDO:0017740	disorder of protein N-linked glycosylation
MONDO:0017741	protein O-linked glycosylation disease
MONDO:0017741	disorder of protein O-linked glycosylation
MONDO:0017746	atypical RTT
MONDO:0017746	Rett syndrome variant
MONDO:0017748	disorder of glycosphingolipid and GPI-anchored proteins glycosylation
MONDO:0017750	defect in COG complex
MONDO:0017753	disorder of peroxisomal alpha-, beta- and omega-oxidation
MONDO:0017754	rare inborn error of porphyrin-containing compound metabolic process
MONDO:0017754	inherited disorder of porphyrin metabolism
MONDO:0017754	inborn porphyrin-containing compound metabolic process disorder
MONDO:0017754	inborn error of porphyrin-containing compound metabolic process
MONDO:0017754	inborn disorder of porphyrin and haem metabolism
MONDO:0017755	inborn disorder of bilirubin metabolism and excretion
MONDO:0017755	hereditary bilirubin metabolism disease
MONDO:0017755	disorder of bilirubin metabolism and excretion
MONDO:0017755	disorder of bilirubin metabolism
MONDO:0017758	disorder of vitamin and non-protein cofactor absorption and transport
MONDO:0017762	rare inborn error of cellular copper ion homeostasis
MONDO:0017762	inborn error of cellular copper ion homeostasis
MONDO:0017762	inborn cellular copper ion homeostasis disorder
MONDO:0017765	rare inborn error of magnesium ion transport
MONDO:0017765	inborn magnesium ion transport disorder
MONDO:0017765	inborn error of magnesium ion transport
MONDO:0017770	Saal-Greenstein syndrome
MONDO:0017771	Rokitansky syndrome
MONDO:0017771	Mullerian aplasia/dysgenesis
MONDO:0017771	MRKH syndrome
MONDO:0017771	MRKH
MONDO:0017774	hypo-beta-lipoproteinemia
MONDO:0017778	congenital lamellar ichthyosis
MONDO:0017778	classic lamellar ichthyosis
MONDO:0017778	LI
MONDO:0017779	disorder of alpha-N-acetylgalactosaminidase activity
MONDO:0017779	alpha-N-acetylgalactosaminidase activity disease
MONDO:0017779	Schindler disease
MONDO:0017779	NAGA deficiency
MONDO:0017780	monosomy 20p13
MONDO:0017780	Del(20)(p13)
MONDO:0017780	20p subtelomeric deletion syndrome
MONDO:0017781	monosomy 12p12.1
MONDO:0017781	Del(12)(p12.1)
MONDO:0017785	papular epidermal nevi with skyline basal cell layers syndrome
MONDO:0017786	trisomy 2q23.1
MONDO:0017786	dup(2)(q23.1)
MONDO:0017787	Leiner disease
MONDO:0017788	Dinno syndrome
MONDO:0017791	high bone mass OI
MONDO:0017792	trisomy 7p22.1
MONDO:0017792	dup(7)(p22.1)
MONDO:0017794	dup(X)(q12-q13.3)
MONDO:0017795	ameloblastoma of jaw
MONDO:0017795	ameloblastoma
MONDO:0017808	hypophyseal duplication
MONDO:0017808	Duplication of the pituitary gland-plus syndrome
MONDO:0017808	DPG-plus syndrome
MONDO:0017809	CLN12 disease
MONDO:0017810	autosomal dominant beta2-microglobulinic amyloidosis
MONDO:0017811	monosomy 5q31.3
MONDO:0017811	Del(5)(q31.3)
MONDO:0017811	5q31.3 microdeletion syndrome
MONDO:0017813	cerebro-facio-articular syndrome
MONDO:0017813	Van Maldergem syndrome
MONDO:0017814	primary lymphoma of the bone
MONDO:0017814	primary lymphoma of bone
MONDO:0017814	lymphoma of the bone
MONDO:0017814	lymphoma of bone tissue
MONDO:0017814	lymphoma of bone
MONDO:0017814	bone tissue lymphoma
MONDO:0017815	acquired porencephaly
MONDO:0017816	systemic amyloidosis
MONDO:0017816	systemic Immunoglobulin Light chain amyloidosis
MONDO:0017816	systemic AL amyloidosis
MONDO:0017817	localized AL amyloidosis
MONDO:0017819	dentin dysplasia type 1 with microdontia and shape anomalies
MONDO:0017824	FIPA
MONDO:0017829	proximal renal tubular acidosis, autosomal dominant
MONDO:0017829	AD pRTA
MONDO:0017830	neonatal Canavan disease
MONDO:0017830	infantile Canavan disease
MONDO:0017831	juvenile Canavan disease
MONDO:0017836	"Degos genodermatosis ""en cocardes"""
MONDO:0017836	Degos genodermatosis
MONDO:0017838	cortical hyperostosis-syndactyly syndrome
MONDO:0017838	cortical hyperostosis with syndactyly
MONDO:0017839	classic 21-OHD CAH, salt wasting form
MONDO:0017840	classic 21-OHD CAH, simple virilizing form
MONDO:0017842	renal-retinal syndrome
MONDO:0017842	renal dysplasia-retinal aplasia syndrome
MONDO:0017842	nephronophthisis with retinal dystrophy
MONDO:0017842	SLSN
MONDO:0017842	Loken Senior syndrome
MONDO:0017845	SPAX
MONDO:0017846	spastic ataxia, autosomal dominant
MONDO:0017846	AD-SPAX
MONDO:0017847	spastic ataxia, autosomal recessive
MONDO:0017847	AR-SPAX
MONDO:0017850	symmelia
MONDO:0017851	erythrokeratodermia variabilis, Mendes da Costa type
MONDO:0017851	erythrokeratodermia variabilis
MONDO:0017851	erythrokeratodermia Figurata variabilis
MONDO:0017851	EKV
MONDO:0017852	Tsao-Ellingson syndrome
MONDO:0017853	hypersensitivity pneumonitis
MONDO:0017853	extrinsic allergic alveolitis
MONDO:0017853	exogen allergic alveolitis
MONDO:0017853	alveolitis
MONDO:0017853	allergic pneumonitis
MONDO:0017853	allergic form of pneumonitis
MONDO:0017853	HP
MONDO:0017855	T-B- SCID
MONDO:0017867	distal del(17)(p13.1)
MONDO:0017892	autosomal recessive myogenic AMC
MONDO:0017892	SYNE1-related arthrogryposis multiplex congenita
MONDO:0017892	SYNE1-related AMC
MONDO:0017893	inherited AML
MONDO:0017893	hereditary acute myeloid leukemia
MONDO:0017893	familial AML
MONDO:0017893	Pure familial acute myeloid leukemia
MONDO:0017893	Pure familial AML
MONDO:0017894	non-familial acute myeloid leukemia with mutated CEBPA
MONDO:0017894	acute myeloid Leukemia with non-germline mutated CEBPA
MONDO:0017894	acute myeloid Leukemia with mutated CEBPA
MONDO:0017894	AML with mutated CEBPA
MONDO:0017894	AML with CEBPA somatic mutations
MONDO:0017895	familial pure nonmedullary thyroid carcinoma
MONDO:0017895	familial nonmedullary thyroid gland carcinoma
MONDO:0017895	FNMTC
MONDO:0017896	thyroid cancer, nonmedullary
MONDO:0017900	autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency caused by mutation in IFNGR2
MONDO:0017900	Mendelian susceptibility to mycobacterial diseases due to complete interferon gamma receptor 2 deficiency
MONDO:0017900	MSMD due to complete interferon gamma receptor 2 deficiency
MONDO:0017900	MSMD due to complete IFNgammaR2 deficiency
MONDO:0017900	IFNGR2 autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency
MONDO:0017901	autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 1 deficiency
MONDO:0017901	autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency caused by mutation in IFNGR1
MONDO:0017901	autosomal recessive MSMD due to partial interferon gamma receptor 1 deficiency
MONDO:0017901	autosomal recessive MSMD due to partial IFNgammaR1 deficiency
MONDO:0017901	IFNGR1 autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0017902	autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 2 deficiency
MONDO:0017902	autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency caused by mutation in IFNGR2
MONDO:0017902	autosomal recessive MSMD due to partial interferon gamma receptor 2 deficiency
MONDO:0017902	autosomal recessive MSMD due to partial IFNgammaR2 deficiency
MONDO:0017902	IFNGR2 autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0017903	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 2 deficiency
MONDO:0017903	autosomal dominant mendelian susceptibility to mycobacterial diseases due to a partial deficiency caused by mutation in IFNGR2
MONDO:0017903	autosomal dominant MSMD due to partial interferon gamma receptor 2 deficiency
MONDO:0017903	autosomal dominant MSMD due to partial IFNgammaR2 deficiency
MONDO:0017903	IFNGR2 autosomal dominant mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0017904	Lyngstadaas syndrome
MONDO:0017905	mendelian susceptibility to mycobacterial diseases, X-linked
MONDO:0017905	X-linked MSMD
MONDO:0017906	amyloidosis cutis dyschromica
MONDO:0017909	rare inborn error of glutathione synthase activity
MONDO:0017909	pyroglutamicaciduria
MONDO:0017909	pyroglutamic aciduria
MONDO:0017909	inherited glutathione synthetase deficiency
MONDO:0017909	inborn glutathione synthase activity disorder
MONDO:0017909	inborn error of glutathione synthase activity
MONDO:0017909	glutathione synthetase deficiency
MONDO:0017909	GSSD
MONDO:0017909	5-oxoprolinuria
MONDO:0017910	hereditary xerocytosis
MONDO:0017913	Pure or complicated hereditary spastic paraplegia
MONDO:0017913	Pure or complicated familial spastic paraplegia
MONDO:0017913	Pure or complex familial spastic paraplegia
MONDO:0017914	Pure or complicated autosomal dominant spastic paraplegia
MONDO:0017915	Pure or complicated autosomal recessive spastic paraplegia
MONDO:0017916	Pure or complicated X-linked spastic paraplegia
MONDO:0017917	maternally-inherited SPG
MONDO:0017917	MT-ATP6-related mitochondrial spastic paraplegia
MONDO:0017918	Curatolo-Cilio-Pessagno syndrome
MONDO:0017919	OEIS syndrome
MONDO:0017919	OEIS complex
MONDO:0017919	EEC
MONDO:0017920	Pfeiffer-Kapferer syndrome
MONDO:0017921	Tungland-Bellman syndrome
MONDO:0017923	symphalangism-brachydactyly syndrome
MONDO:0017923	facio-audio-symphalangism
MONDO:0017923	deafness-Hermann type symphalangism syndrome
MONDO:0017923	WL syndrome
MONDO:0017924	Yoshimura-Takeshita syndrome
MONDO:0017925	T-cell immunodeficiency due to RHOH deficiency
MONDO:0017928	monosomy 9p13
MONDO:0017928	Del(9)(p13)
MONDO:0017931	HIBM4
MONDO:0017933	hypertrophic cardiomyopathy and renal tubular disease due to mtDNA mutation
MONDO:0017934	aphonia-hearing loss-retinal dystrophy-duplicated halluces-intellectual disability syndrome
MONDO:0017934	aphonia-deafness-retinal dystrophy-duplicated halluces-intellectual disability syndrome
MONDO:0017935	hyperinsulinemic hypoglycemia due to HNF1A deficiency
MONDO:0017940	CMT2 due to KIF5A mutation
MONDO:0017945	hereditary cerebral hemorrhage with amyloidosis, Piedmont type
MONDO:0017945	HCHWA, Piedmont type
MONDO:0017945	ABetaL34V-related amyloidosis
MONDO:0017945	ABeta amyloidosis, Piedmont type
MONDO:0017946	hereditary cerebral hemorrhage with amyloidosis, Iowa type
MONDO:0017946	cerebral amyloid angiopathy, APP-related, Iowa variant
MONDO:0017946	HCHWA, Iowa type
